image_filename,image_filepath,label,width,height,file_size
PrivateTest_21734875.jpg,./fer2013/test/angry/PrivateTest_21734875.jpg,angry,48,48,1538
PrivateTest_22091765.jpg,./fer2013/test/angry/PrivateTest_22091765.jpg,angry,48,48,1652
PrivateTest_22126718.jpg,./fer2013/test/angry/PrivateTest_22126718.jpg,angry,48,48,1735
PrivateTest_22203098.jpg,./fer2013/test/angry/PrivateTest_22203098.jpg,angry,48,48,1529
PrivateTest_22419133.jpg,./fer2013/test/angry/PrivateTest_22419133.jpg,angry,48,48,1909
PrivateTest_22793925.jpg,./fer2013/test/angry/PrivateTest_22793925.jpg,angry,48,48,1684
PrivateTest_22908984.jpg,./fer2013/test/angry/PrivateTest_22908984.jpg,angry,48,48,1828
PrivateTest_23120934.jpg,./fer2013/test/angry/PrivateTest_23120934.jpg,angry,48,48,1544
PrivateTest_23190617.jpg,./fer2013/test/angry/PrivateTest_23190617.jpg,angry,48,48,1609
PrivateTest_2328297.jpg,./fer2013/test/angry/PrivateTest_2328297.jpg,angry,48,48,1706
PrivateTest_23751697.jpg,./fer2013/test/angry/PrivateTest_23751697.jpg,angry,48,48,1511
PrivateTest_24139016.jpg,./fer2013/test/angry/PrivateTest_24139016.jpg,angry,48,48,1359
PrivateTest_24550940.jpg,./fer2013/test/angry/PrivateTest_24550940.jpg,angry,48,48,1629
PrivateTest_24569157.jpg,./fer2013/test/angry/PrivateTest_24569157.jpg,angry,48,48,1418
PrivateTest_24606826.jpg,./fer2013/test/angry/PrivateTest_24606826.jpg,angry,48,48,1635
PrivateTest_24760870.jpg,./fer2013/test/angry/PrivateTest_24760870.jpg,angry,48,48,1538
PrivateTest_25146065.jpg,./fer2013/test/angry/PrivateTest_25146065.jpg,angry,48,48,1720
PrivateTest_25332527.jpg,./fer2013/test/angry/PrivateTest_25332527.jpg,angry,48,48,1695
PrivateTest_25803660.jpg,./fer2013/test/angry/PrivateTest_25803660.jpg,angry,48,48,1624
PrivateTest_25922801.jpg,./fer2013/test/angry/PrivateTest_25922801.jpg,angry,48,48,1615
PrivateTest_25924075.jpg,./fer2013/test/angry/PrivateTest_25924075.jpg,angry,48,48,1633
PrivateTest_26149470.jpg,./fer2013/test/angry/PrivateTest_26149470.jpg,angry,48,48,1711
PrivateTest_2642370.jpg,./fer2013/test/angry/PrivateTest_2642370.jpg,angry,48,48,1622
PrivateTest_26530508.jpg,./fer2013/test/angry/PrivateTest_26530508.jpg,angry,48,48,1640
PrivateTest_26560060.jpg,./fer2013/test/angry/PrivateTest_26560060.jpg,angry,48,48,1869
PrivateTest_26784100.jpg,./fer2013/test/angry/PrivateTest_26784100.jpg,angry,48,48,1254
PrivateTest_26910183.jpg,./fer2013/test/angry/PrivateTest_26910183.jpg,angry,48,48,1838
PrivateTest_27063807.jpg,./fer2013/test/angry/PrivateTest_27063807.jpg,angry,48,48,1411
PrivateTest_27211238.jpg,./fer2013/test/angry/PrivateTest_27211238.jpg,angry,48,48,1729
PrivateTest_27212219.jpg,./fer2013/test/angry/PrivateTest_27212219.jpg,angry,48,48,1630
PrivateTest_27275324.jpg,./fer2013/test/angry/PrivateTest_27275324.jpg,angry,48,48,1416
PrivateTest_27381014.jpg,./fer2013/test/angry/PrivateTest_27381014.jpg,angry,48,48,1327
PrivateTest_27425934.jpg,./fer2013/test/angry/PrivateTest_27425934.jpg,angry,48,48,1557
PrivateTest_27681985.jpg,./fer2013/test/angry/PrivateTest_27681985.jpg,angry,48,48,1454
PrivateTest_27729759.jpg,./fer2013/test/angry/PrivateTest_27729759.jpg,angry,48,48,1589
PrivateTest_2775163.jpg,./fer2013/test/angry/PrivateTest_2775163.jpg,angry,48,48,1795
PrivateTest_27811265.jpg,./fer2013/test/angry/PrivateTest_27811265.jpg,angry,48,48,1802
PrivateTest_28003761.jpg,./fer2013/test/angry/PrivateTest_28003761.jpg,angry,48,48,1668
PrivateTest_28291041.jpg,./fer2013/test/angry/PrivateTest_28291041.jpg,angry,48,48,1735
PrivateTest_28463343.jpg,./fer2013/test/angry/PrivateTest_28463343.jpg,angry,48,48,1564
PrivateTest_28761796.jpg,./fer2013/test/angry/PrivateTest_28761796.jpg,angry,48,48,1878
PrivateTest_2913776.jpg,./fer2013/test/angry/PrivateTest_2913776.jpg,angry,48,48,1720
PrivateTest_29273805.jpg,./fer2013/test/angry/PrivateTest_29273805.jpg,angry,48,48,1426
PrivateTest_29624948.jpg,./fer2013/test/angry/PrivateTest_29624948.jpg,angry,48,48,1668
PrivateTest_29626348.jpg,./fer2013/test/angry/PrivateTest_29626348.jpg,angry,48,48,2015
PrivateTest_29669680.jpg,./fer2013/test/angry/PrivateTest_29669680.jpg,angry,48,48,1871
PrivateTest_29755784.jpg,./fer2013/test/angry/PrivateTest_29755784.jpg,angry,48,48,1542
PrivateTest_30069587.jpg,./fer2013/test/angry/PrivateTest_30069587.jpg,angry,48,48,1716
PrivateTest_30620747.jpg,./fer2013/test/angry/PrivateTest_30620747.jpg,angry,48,48,1637
PrivateTest_30802398.jpg,./fer2013/test/angry/PrivateTest_30802398.jpg,angry,48,48,1686
PrivateTest_30853783.jpg,./fer2013/test/angry/PrivateTest_30853783.jpg,angry,48,48,1447
PrivateTest_31013095.jpg,./fer2013/test/angry/PrivateTest_31013095.jpg,angry,48,48,1409
PrivateTest_31103368.jpg,./fer2013/test/angry/PrivateTest_31103368.jpg,angry,48,48,1920
PrivateTest_31265438.jpg,./fer2013/test/angry/PrivateTest_31265438.jpg,angry,48,48,1607
PrivateTest_31352702.jpg,./fer2013/test/angry/PrivateTest_31352702.jpg,angry,48,48,1604
PrivateTest_31554607.jpg,./fer2013/test/angry/PrivateTest_31554607.jpg,angry,48,48,1647
PrivateTest_31560766.jpg,./fer2013/test/angry/PrivateTest_31560766.jpg,angry,48,48,1230
PrivateTest_32282421.jpg,./fer2013/test/angry/PrivateTest_32282421.jpg,angry,48,48,1709
PrivateTest_32298306.jpg,./fer2013/test/angry/PrivateTest_32298306.jpg,angry,48,48,2276
PrivateTest_33031857.jpg,./fer2013/test/angry/PrivateTest_33031857.jpg,angry,48,48,1724
PrivateTest_3309033.jpg,./fer2013/test/angry/PrivateTest_3309033.jpg,angry,48,48,1279
PrivateTest_33237326.jpg,./fer2013/test/angry/PrivateTest_33237326.jpg,angry,48,48,1498
PrivateTest_33363783.jpg,./fer2013/test/angry/PrivateTest_33363783.jpg,angry,48,48,1724
PrivateTest_33469617.jpg,./fer2013/test/angry/PrivateTest_33469617.jpg,angry,48,48,1092
PrivateTest_33585800.jpg,./fer2013/test/angry/PrivateTest_33585800.jpg,angry,48,48,1429
PrivateTest_33643985.jpg,./fer2013/test/angry/PrivateTest_33643985.jpg,angry,48,48,1478
PrivateTest_33725180.jpg,./fer2013/test/angry/PrivateTest_33725180.jpg,angry,48,48,1406
PrivateTest_33746988.jpg,./fer2013/test/angry/PrivateTest_33746988.jpg,angry,48,48,1387
PrivateTest_33861977.jpg,./fer2013/test/angry/PrivateTest_33861977.jpg,angry,48,48,1614
PrivateTest_33951605.jpg,./fer2013/test/angry/PrivateTest_33951605.jpg,angry,48,48,1646
PrivateTest_3411628.jpg,./fer2013/test/angry/PrivateTest_3411628.jpg,angry,48,48,1548
PrivateTest_35186407.jpg,./fer2013/test/angry/PrivateTest_35186407.jpg,angry,48,48,1609
PrivateTest_35198928.jpg,./fer2013/test/angry/PrivateTest_35198928.jpg,angry,48,48,1308
PrivateTest_35600895.jpg,./fer2013/test/angry/PrivateTest_35600895.jpg,angry,48,48,1392
PrivateTest_35694338.jpg,./fer2013/test/angry/PrivateTest_35694338.jpg,angry,48,48,1332
PrivateTest_35759444.jpg,./fer2013/test/angry/PrivateTest_35759444.jpg,angry,48,48,1705
PrivateTest_36424712.jpg,./fer2013/test/angry/PrivateTest_36424712.jpg,angry,48,48,1574
PrivateTest_36922838.jpg,./fer2013/test/angry/PrivateTest_36922838.jpg,angry,48,48,1655
PrivateTest_36962979.jpg,./fer2013/test/angry/PrivateTest_36962979.jpg,angry,48,48,1631
PrivateTest_37179185.jpg,./fer2013/test/angry/PrivateTest_37179185.jpg,angry,48,48,1286
PrivateTest_37308382.jpg,./fer2013/test/angry/PrivateTest_37308382.jpg,angry,48,48,1605
PrivateTest_37336573.jpg,./fer2013/test/angry/PrivateTest_37336573.jpg,angry,48,48,1398
PrivateTest_37530605.jpg,./fer2013/test/angry/PrivateTest_37530605.jpg,angry,48,48,1489
PrivateTest_37547773.jpg,./fer2013/test/angry/PrivateTest_37547773.jpg,angry,48,48,1499
PrivateTest_37577558.jpg,./fer2013/test/angry/PrivateTest_37577558.jpg,angry,48,48,1612
PrivateTest_37743545.jpg,./fer2013/test/angry/PrivateTest_37743545.jpg,angry,48,48,1744
PrivateTest_37769125.jpg,./fer2013/test/angry/PrivateTest_37769125.jpg,angry,48,48,1433
PrivateTest_37900016.jpg,./fer2013/test/angry/PrivateTest_37900016.jpg,angry,48,48,1504
PrivateTest_38456003.jpg,./fer2013/test/angry/PrivateTest_38456003.jpg,angry,48,48,1502
PrivateTest_38754185.jpg,./fer2013/test/angry/PrivateTest_38754185.jpg,angry,48,48,1692
PrivateTest_38910565.jpg,./fer2013/test/angry/PrivateTest_38910565.jpg,angry,48,48,1743
PrivateTest_38920534.jpg,./fer2013/test/angry/PrivateTest_38920534.jpg,angry,48,48,1338
PrivateTest_38961013.jpg,./fer2013/test/angry/PrivateTest_38961013.jpg,angry,48,48,1695
PrivateTest_39390808.jpg,./fer2013/test/angry/PrivateTest_39390808.jpg,angry,48,48,1574
PrivateTest_39402661.jpg,./fer2013/test/angry/PrivateTest_39402661.jpg,angry,48,48,1837
PrivateTest_39470132.jpg,./fer2013/test/angry/PrivateTest_39470132.jpg,angry,48,48,1704
PrivateTest_39543592.jpg,./fer2013/test/angry/PrivateTest_39543592.jpg,angry,48,48,1689
PrivateTest_39621454.jpg,./fer2013/test/angry/PrivateTest_39621454.jpg,angry,48,48,1674
PrivateTest_39884579.jpg,./fer2013/test/angry/PrivateTest_39884579.jpg,angry,48,48,1733
PrivateTest_40087698.jpg,./fer2013/test/angry/PrivateTest_40087698.jpg,angry,48,48,1286
PrivateTest_40303500.jpg,./fer2013/test/angry/PrivateTest_40303500.jpg,angry,48,48,1743
PrivateTest_40516774.jpg,./fer2013/test/angry/PrivateTest_40516774.jpg,angry,48,48,1657
PrivateTest_41125468.jpg,./fer2013/test/angry/PrivateTest_41125468.jpg,angry,48,48,1723
PrivateTest_4115089.jpg,./fer2013/test/angry/PrivateTest_4115089.jpg,angry,48,48,1751
PrivateTest_41153916.jpg,./fer2013/test/angry/PrivateTest_41153916.jpg,angry,48,48,1849
PrivateTest_41160347.jpg,./fer2013/test/angry/PrivateTest_41160347.jpg,angry,48,48,1407
PrivateTest_41252401.jpg,./fer2013/test/angry/PrivateTest_41252401.jpg,angry,48,48,1855
PrivateTest_4129990.jpg,./fer2013/test/angry/PrivateTest_4129990.jpg,angry,48,48,1687
PrivateTest_41308674.jpg,./fer2013/test/angry/PrivateTest_41308674.jpg,angry,48,48,1439
PrivateTest_4133015.jpg,./fer2013/test/angry/PrivateTest_4133015.jpg,angry,48,48,1694
PrivateTest_41474527.jpg,./fer2013/test/angry/PrivateTest_41474527.jpg,angry,48,48,1512
PrivateTest_41546093.jpg,./fer2013/test/angry/PrivateTest_41546093.jpg,angry,48,48,1522
PrivateTest_41930252.jpg,./fer2013/test/angry/PrivateTest_41930252.jpg,angry,48,48,1685
PrivateTest_42117104.jpg,./fer2013/test/angry/PrivateTest_42117104.jpg,angry,48,48,1570
PrivateTest_42247290.jpg,./fer2013/test/angry/PrivateTest_42247290.jpg,angry,48,48,1699
PrivateTest_42348080.jpg,./fer2013/test/angry/PrivateTest_42348080.jpg,angry,48,48,1801
PrivateTest_42359647.jpg,./fer2013/test/angry/PrivateTest_42359647.jpg,angry,48,48,1806
PrivateTest_43108598.jpg,./fer2013/test/angry/PrivateTest_43108598.jpg,angry,48,48,1495
PrivateTest_43530807.jpg,./fer2013/test/angry/PrivateTest_43530807.jpg,angry,48,48,1463
PrivateTest_43537573.jpg,./fer2013/test/angry/PrivateTest_43537573.jpg,angry,48,48,1886
PrivateTest_43692546.jpg,./fer2013/test/angry/PrivateTest_43692546.jpg,angry,48,48,1388
PrivateTest_44118054.jpg,./fer2013/test/angry/PrivateTest_44118054.jpg,angry,48,48,1699
PrivateTest_44351620.jpg,./fer2013/test/angry/PrivateTest_44351620.jpg,angry,48,48,1694
PrivateTest_44437242.jpg,./fer2013/test/angry/PrivateTest_44437242.jpg,angry,48,48,1474
PrivateTest_44746016.jpg,./fer2013/test/angry/PrivateTest_44746016.jpg,angry,48,48,1517
PrivateTest_44751991.jpg,./fer2013/test/angry/PrivateTest_44751991.jpg,angry,48,48,1170
PrivateTest_44883021.jpg,./fer2013/test/angry/PrivateTest_44883021.jpg,angry,48,48,1557
PrivateTest_44923343.jpg,./fer2013/test/angry/PrivateTest_44923343.jpg,angry,48,48,1476
PrivateTest_45026818.jpg,./fer2013/test/angry/PrivateTest_45026818.jpg,angry,48,48,1746
PrivateTest_45318466.jpg,./fer2013/test/angry/PrivateTest_45318466.jpg,angry,48,48,1733
PrivateTest_45595830.jpg,./fer2013/test/angry/PrivateTest_45595830.jpg,angry,48,48,1720
PrivateTest_45664220.jpg,./fer2013/test/angry/PrivateTest_45664220.jpg,angry,48,48,1707
PrivateTest_45986528.jpg,./fer2013/test/angry/PrivateTest_45986528.jpg,angry,48,48,1621
PrivateTest_46067064.jpg,./fer2013/test/angry/PrivateTest_46067064.jpg,angry,48,48,1623
PrivateTest_46244877.jpg,./fer2013/test/angry/PrivateTest_46244877.jpg,angry,48,48,1774
PrivateTest_46256137.jpg,./fer2013/test/angry/PrivateTest_46256137.jpg,angry,48,48,1717
PrivateTest_46407735.jpg,./fer2013/test/angry/PrivateTest_46407735.jpg,angry,48,48,1166
PrivateTest_46420872.jpg,./fer2013/test/angry/PrivateTest_46420872.jpg,angry,48,48,1687
PrivateTest_46589085.jpg,./fer2013/test/angry/PrivateTest_46589085.jpg,angry,48,48,1679
PrivateTest_46881419.jpg,./fer2013/test/angry/PrivateTest_46881419.jpg,angry,48,48,1465
PrivateTest_4690573.jpg,./fer2013/test/angry/PrivateTest_4690573.jpg,angry,48,48,1702
PrivateTest_46956721.jpg,./fer2013/test/angry/PrivateTest_46956721.jpg,angry,48,48,1535
PrivateTest_47230287.jpg,./fer2013/test/angry/PrivateTest_47230287.jpg,angry,48,48,1505
PrivateTest_47664873.jpg,./fer2013/test/angry/PrivateTest_47664873.jpg,angry,48,48,1619
PrivateTest_47881235.jpg,./fer2013/test/angry/PrivateTest_47881235.jpg,angry,48,48,1800
PrivateTest_48166716.jpg,./fer2013/test/angry/PrivateTest_48166716.jpg,angry,48,48,1650
PrivateTest_48468437.jpg,./fer2013/test/angry/PrivateTest_48468437.jpg,angry,48,48,1358
PrivateTest_48563390.jpg,./fer2013/test/angry/PrivateTest_48563390.jpg,angry,48,48,1666
PrivateTest_48643898.jpg,./fer2013/test/angry/PrivateTest_48643898.jpg,angry,48,48,1579
PrivateTest_48663603.jpg,./fer2013/test/angry/PrivateTest_48663603.jpg,angry,48,48,1038
PrivateTest_48857929.jpg,./fer2013/test/angry/PrivateTest_48857929.jpg,angry,48,48,1665
PrivateTest_48885767.jpg,./fer2013/test/angry/PrivateTest_48885767.jpg,angry,48,48,1724
PrivateTest_48897228.jpg,./fer2013/test/angry/PrivateTest_48897228.jpg,angry,48,48,1346
PrivateTest_48929571.jpg,./fer2013/test/angry/PrivateTest_48929571.jpg,angry,48,48,1564
PrivateTest_49253639.jpg,./fer2013/test/angry/PrivateTest_49253639.jpg,angry,48,48,1617
PrivateTest_49383844.jpg,./fer2013/test/angry/PrivateTest_49383844.jpg,angry,48,48,1622
PrivateTest_50057556.jpg,./fer2013/test/angry/PrivateTest_50057556.jpg,angry,48,48,1377
PrivateTest_50202544.jpg,./fer2013/test/angry/PrivateTest_50202544.jpg,angry,48,48,1383
PrivateTest_50458423.jpg,./fer2013/test/angry/PrivateTest_50458423.jpg,angry,48,48,1340
PrivateTest_50479717.jpg,./fer2013/test/angry/PrivateTest_50479717.jpg,angry,48,48,1735
PrivateTest_50558991.jpg,./fer2013/test/angry/PrivateTest_50558991.jpg,angry,48,48,1140
PrivateTest_50685265.jpg,./fer2013/test/angry/PrivateTest_50685265.jpg,angry,48,48,1393
PrivateTest_50964645.jpg,./fer2013/test/angry/PrivateTest_50964645.jpg,angry,48,48,1674
PrivateTest_51023332.jpg,./fer2013/test/angry/PrivateTest_51023332.jpg,angry,48,48,1501
PrivateTest_51289612.jpg,./fer2013/test/angry/PrivateTest_51289612.jpg,angry,48,48,1735
PrivateTest_51551462.jpg,./fer2013/test/angry/PrivateTest_51551462.jpg,angry,48,48,1411
PrivateTest_51610150.jpg,./fer2013/test/angry/PrivateTest_51610150.jpg,angry,48,48,1628
PrivateTest_51662301.jpg,./fer2013/test/angry/PrivateTest_51662301.jpg,angry,48,48,1373
PrivateTest_51716447.jpg,./fer2013/test/angry/PrivateTest_51716447.jpg,angry,48,48,1496
PrivateTest_51910300.jpg,./fer2013/test/angry/PrivateTest_51910300.jpg,angry,48,48,1675
PrivateTest_5216477.jpg,./fer2013/test/angry/PrivateTest_5216477.jpg,angry,48,48,1801
PrivateTest_52423878.jpg,./fer2013/test/angry/PrivateTest_52423878.jpg,angry,48,48,1667
PrivateTest_52532461.jpg,./fer2013/test/angry/PrivateTest_52532461.jpg,angry,48,48,1594
PrivateTest_52601919.jpg,./fer2013/test/angry/PrivateTest_52601919.jpg,angry,48,48,1681
PrivateTest_52838636.jpg,./fer2013/test/angry/PrivateTest_52838636.jpg,angry,48,48,1568
PrivateTest_52922759.jpg,./fer2013/test/angry/PrivateTest_52922759.jpg,angry,48,48,1733
PrivateTest_53657743.jpg,./fer2013/test/angry/PrivateTest_53657743.jpg,angry,48,48,1817
PrivateTest_53931951.jpg,./fer2013/test/angry/PrivateTest_53931951.jpg,angry,48,48,1366
PrivateTest_54071578.jpg,./fer2013/test/angry/PrivateTest_54071578.jpg,angry,48,48,1579
PrivateTest_54096394.jpg,./fer2013/test/angry/PrivateTest_54096394.jpg,angry,48,48,1609
PrivateTest_54106900.jpg,./fer2013/test/angry/PrivateTest_54106900.jpg,angry,48,48,1720
PrivateTest_54204181.jpg,./fer2013/test/angry/PrivateTest_54204181.jpg,angry,48,48,1820
PrivateTest_54388384.jpg,./fer2013/test/angry/PrivateTest_54388384.jpg,angry,48,48,1684
PrivateTest_54624150.jpg,./fer2013/test/angry/PrivateTest_54624150.jpg,angry,48,48,1417
PrivateTest_55564530.jpg,./fer2013/test/angry/PrivateTest_55564530.jpg,angry,48,48,1620
PrivateTest_55732114.jpg,./fer2013/test/angry/PrivateTest_55732114.jpg,angry,48,48,1590
PrivateTest_55949412.jpg,./fer2013/test/angry/PrivateTest_55949412.jpg,angry,48,48,1718
PrivateTest_55964197.jpg,./fer2013/test/angry/PrivateTest_55964197.jpg,angry,48,48,1576
PrivateTest_55994277.jpg,./fer2013/test/angry/PrivateTest_55994277.jpg,angry,48,48,1658
PrivateTest_56252993.jpg,./fer2013/test/angry/PrivateTest_56252993.jpg,angry,48,48,1240
PrivateTest_56303739.jpg,./fer2013/test/angry/PrivateTest_56303739.jpg,angry,48,48,1479
PrivateTest_56445474.jpg,./fer2013/test/angry/PrivateTest_56445474.jpg,angry,48,48,1505
PrivateTest_56780735.jpg,./fer2013/test/angry/PrivateTest_56780735.jpg,angry,48,48,1637
PrivateTest_56782878.jpg,./fer2013/test/angry/PrivateTest_56782878.jpg,angry,48,48,1409
PrivateTest_56890397.jpg,./fer2013/test/angry/PrivateTest_56890397.jpg,angry,48,48,2018
PrivateTest_57176772.jpg,./fer2013/test/angry/PrivateTest_57176772.jpg,angry,48,48,1305
PrivateTest_57926270.jpg,./fer2013/test/angry/PrivateTest_57926270.jpg,angry,48,48,1968
PrivateTest_57931479.jpg,./fer2013/test/angry/PrivateTest_57931479.jpg,angry,48,48,1565
PrivateTest_58001197.jpg,./fer2013/test/angry/PrivateTest_58001197.jpg,angry,48,48,1737
PrivateTest_58143145.jpg,./fer2013/test/angry/PrivateTest_58143145.jpg,angry,48,48,1553
PrivateTest_58466317.jpg,./fer2013/test/angry/PrivateTest_58466317.jpg,angry,48,48,1858
PrivateTest_58505191.jpg,./fer2013/test/angry/PrivateTest_58505191.jpg,angry,48,48,1573
PrivateTest_58992250.jpg,./fer2013/test/angry/PrivateTest_58992250.jpg,angry,48,48,1659
PrivateTest_59389857.jpg,./fer2013/test/angry/PrivateTest_59389857.jpg,angry,48,48,1424
PrivateTest_59490446.jpg,./fer2013/test/angry/PrivateTest_59490446.jpg,angry,48,48,1699
PrivateTest_59863633.jpg,./fer2013/test/angry/PrivateTest_59863633.jpg,angry,48,48,1516
PrivateTest_59881597.jpg,./fer2013/test/angry/PrivateTest_59881597.jpg,angry,48,48,1569
PrivateTest_60004785.jpg,./fer2013/test/angry/PrivateTest_60004785.jpg,angry,48,48,1972
PrivateTest_60168295.jpg,./fer2013/test/angry/PrivateTest_60168295.jpg,angry,48,48,1233
PrivateTest_60331811.jpg,./fer2013/test/angry/PrivateTest_60331811.jpg,angry,48,48,1523
